free_text,label_id
"Cơ bản mụ này đ có tiền :)) tài 9 phụ thuộc thằng chồng, cũng có 2 con chung với thằng đó, vừa cơ dưới vừa phụ thuộc nên con gái riêng bị vậy cũng đ thể ầm ầm lên được nên phải chấp nhận động viên con :)) chung quy là cũng tội , giờ mà ly hôn thì phải tự mình gánh kinh tế nuôi 3 con , mà chưa chắc đã dành được quyền nuôi hết, nói chung cân nhắc thiệt hơn thì ko thể làm gì được, dù biết hành động đó lệch đạo đức nhưng ko thể bảo vệ con gái tới cùng",1
"Nếu là mình thì thấy mưa gió mà người ta mở miệng ra xin đàng hoàng thì mình cũng cho thôi, mà nếu ko cho thì thôi cũng đâu đáng tố lên cho họ mất việc, đằng sau họ cũng có 1 gia đình mà.
Thấy nhiều khách cũng chán thật, trước đây thấy mấy vụ shipper tự ý làm tròn tiền, khách chửi ""xin thì tao cho chứ tự ý vậy ko dc"", nay shipper xin thì khách ko cho và còn tố cho mất việc luôn bởi vậy đối với mình thì khách nào mà kì kèo vài đồng bạc lẻ với shipper thì hiểu tính như nào rồi khỏi cần giải thích",0
ủa j lgbt mà ai kì thị má lgbt nó còn cute vcl ra,1
"Ý là sao mọi người chưa gì đã vội lấy hết trường hợp này đến trường hợp khác ra để so sánh rồi chỉ trích bọn nhỏ thế nhỉ? “Xã hội vận hành như vậy” không có nghĩa là mình phải mặc nhiên chấp nhận nó như một điều đúng đắn.
Đúng là còn trẻ, còn sức khỏe thì có thể cố gắng hơn, nhưng vốn dĩ mỗi người có hoàn cảnh, khả năng và giới hạn khác nhau. Đừng lấy người này làm thước đo cho người khác.",0
Giờ tôi có thể tự tin tuyên bố trước mặt đám bạn rằng mình là dân đen đáy xã hội,1
"Để link đây, mong bạn hiểu.",0
"Giàu có hơn ai ,mà chảnh thế con này hết thuốc",1
"Anh nói hay và đúng quá. Tôi thấy đa số những người miền Nam là những người xuất phát từ miền Bắc đi khai phá, đi phu, đi lập nghiệp lâu đời (biết đâu trong đó có tổ tiền, ông bà của cậu Khuê gì đó ...).",0
"Mình có một thắc mắc là tại sao người Bắc (cụ thể là người Hà Nội) cực kỳ yêu quý người Nam.
Nhưng bằng một cách truyền thông bẩn thần kỳ nào mà người Nam họ lại nghĩ ra Hà Nội toàn bị phân biệt vùng miền nhỉ?
Ủa ủa ủa
Yêu quý thân thiện còn chưa hết phân biệt gì vậy?",1
Trong văn của m kêu người khác bằng chú là cũng giọng bề trên y như mấy thằng bắc kỳ có tý học thức nhưng vẫn đang ở đáy xã hội.,2
uống trà chưa em trai,0
"Thế nên phải cứng rắn vs việc trinh tiết. Bị 1 thằng địt hay 100 thằng địt nó đều như nhau. M buông bỏ đc thì thôi, còn ko thì địt chán rồi bỏ",2
Trong 1 video của bà Thái này lúc ăn mừng ghi bàn nhờ chơi dơ thì chính ng nước họ cũng thấy nhục vì thắng nhờ ăn gian. Vậy mới thấy người Việt tự lực tự cường nên cũng tự hào bao nhiêu,0
"Mấy thằng điên thì đầu ko mũ,1 tay cờ 1 tay lái,chân thì thi thoảng đè cái chân chống chính xuống đường để tạo loé sáng,phóng thì như mấy con chó điên thử hỏi chúng nó yêu nước đi bão ở cái gì hay là kiếm cỡ để đua xe lạng lách thể hiện nẹt pô gây sự chú ý,còn mấy con dẩm thì cũng thế,bóng đá thì chắc cả giải đéo xem được mấy trận,có khi còn xem mỗi trận lượt về ra đường có khi hỏi cả trận như nào chắc còn đéo nhớ,make up thì phải đậm đậm tí,tóc tai phải ko cần đội mũ để cho nó bay phấp phới tí",2
Thằng này nó biết gì đâu người Bắc mình một trăm năm sau cũng không thể theo đuổi được văn minh của người miền được tại sao tất cả những người nổi tiếng ở đất Bắc này người ta đều Nam tiến để xây dựng sự nghiệp,2
tôi làm nghề nhôm kính 3 lần bị quỵt tiền đều là bọn thanh hóa,2
Vào tù cũng ko phải tội đáng trách,0
Cheap performance from trang phap,0
Cái đáng ghét nhất là họ tự coi mình là thượng đẳng hơn dân trong Nam và luôn tự cho mình đúng ... Đáng khinh!,2
"Bảo sao Nhà nước mình không cho ai theo Chúa làm mấy ngành nghề liên quan đến quân đội, công an. Ngẫm lại thấy đúng thật sự. Cảm thấy may mắn khi nhà mình vô thần, thờ ông bà tổ tiên. Đạo Phật từ bi hỷ xả biết bao qua tới cái đạo này chỉ biết lắc đầu. Tự do tín ngưỡng tôn giáo đối với cái đạo này chỉ là chữ trên giấy thôi",2
ủa má này vừa đọc phốt máy ảnh gì mà,0
Nam Bắc ko bao giờ hòa hợp được. Chúng ta chỉ cố gắng bớt phần nào thôi. Tôi ở miền bắc và rất tiếc phải nói như thế,1
Sáng nào tui cũng ăn luôn á,0
Bố thg dân điêu! Vợ m ngủ vs hàng xóm cũng tại quan chức,0
"tụi nó bảo nhau rồi, cứ qua đây xin là được",0
"Ôi, văn của mấy ông á bn. Đợt trc mk đặt xe, 2 ông bấm nhận xong lấy lí do nào giam xe nào là tắc đường, kêu hủy dùm. Bơ tin nhắn ổng thôi, nếu bị nhắn làm phiền thì block là xong",0
Sau này cứ lấy tiền trước rồi mới xuất phát,0
Lêu lêu sài AI bản miễn phí còn nguyên chú thích bên dưới loè ba thằng dân trí thấp bị nta vạch trần ko biết nhục,1
Bẩn thỉu nó là đặc sản của Ấn Độ rồi,2
"Cái phần tiểu sử của bạn để là sống tử tế dùm tao , thế xin hỏi bạn , bạn đã sống tử tế chưa ạ cái việc bạn đi chọc sky , cũng không giúp bạn tử tế lên được chút nào đâu , ngược lại người ta thấy buồn cười người ta thấy bạn đang bú fame , bài viết thì flop ẻ , rồi suốt ngày sơn Tùng như này như kia để được lên xu hướng , theo mình thấy thì cái mỏ của bạn như lồn vậy =]] thân ái !",1
Ở VN chuyện này là quá bình thường cũng như thằng Ngáo gặp con Ka Ve,1
Ôi đàn bà Việt nam có những loại như vậy,2
"Hôm nay thấy nhà nhà rộ lên xem live cô Hằng, xong vừa nãy mình thấy bên Phật Giáo Việt Nam đăng bài viết như thế này…
Thật sự là đúng đấy mọi người ạ, hãy cẩn trọng với lời nói của mình, đừng vì những thông tin thiếu căn cứ, tin đồn nhảm mà lên công kích người khác, ko hay đâu",0
Quốc vo nói đúng không có bằng chứng sát thuật de bị người ta thua là boi nho suất phạm,0
"Sân Mỹ đình VN phải đá với vị thế chưa từng thắng 2-0, hết sức thận trọng vì TL không còn gì để mất, gương Singapore đá BK lượt về với TL,",1
"Trời ơi ngta lịch sự với thẳng thắn vậy rồi, bạn OVTK quá! Chưa vợ thì liên quan gì? Thấy bạn hơi thiển cận á.",1
"Còn cái drama với chị Miu nữa á, hay vô cùng",0
"tau lạy luôn á , đúng là lòng người",0
cái trào lưu woke LGBT chế ra hàng tỉ cái pronoun xong lấy xu hướng tính dục ra ngụy biện thì nó là mối mọt của văn minh nhân loại. Tốt nhất ko nên theo.,2
"tôi từng làm phục vụ cho nhà hàng, bọn khách ấn nó đến ăn còn mặc cả, ăn uống thì bẩn thỉu mất vệ sinh, xong thường xuyên bị trộm cắp vặt đồ của nhà hàng từ khách ấn độ, văn hoá ấn độ nó làm cho con người ta ô uế sẵn rồi",2
"Đầu vào ngành sư phạm quá dễ nên khó chọn ra các gv vừa giỏi vừa có đạo đức. Từ ngày mấy bạn học dốt lớp tôi thi đậu sp và ra làm gv, tôi chọn tự dạy con ở nhà",1
"Thật ấy đéo có nhu cầu muốn biết, chết ở đâu kệ m, đi nhờ ko cảm ơn đi còn khoe nữa",1
"Bị cưỡng hiếp bởi 1 đối tượng trên đời chưa có ca nào hay mẹ gì phải 2 3 mới thành án cưỡng hiếp.
Quan hệ không có sự chấp nhận của đối phương thì nhét cái của nợ thịt dư của m vào đâu và vào ai cũng là cưỡng hiếp.
Đm người hay con cu di động mà nghĩ cái kiểu đấy",1
"Thật, nhiều lúc chỉ muốn vả vào mồm cno rồi bảo cút m* về quê m mà sống. HN có xấu thế nào nữa t vẫn yêu vì là quê hương t",2
"Người ấn có rau mùi không, mấy ông này tuy xịt nước hoa nhưng vẫn thoang thoảng có mùi khen khét, mùi gia vị nó cháy cháy",2
"Khi nói đến giàu không chỉ nói đến tiền, quan trọng cái thần thái lắm, nhìn mặt anh ấy sang chảnh thật, sang thật, ôi gương mặt người Bắc sang quá sang",0
"BK gia trưởng lắm, 10 năm k có con chung thì toang là chắc chắn.",0
"Đề nghị BCA vào cuộc điều tra sao kê ,thu lại tiền cho những người nghèo vạch mặt bọn ca nghệ sĩ ăn chặn tiền mồ hôi nước mắt của dân.Chúng nó phải sao kê ra,vụ này đã chìm vì bọn nó ăn đút lót ,bây giờ phải lôi bọn này ra trước pháp luật kể cả bọn ăn đút lót nói bọn này ko ăn chặn lẫn bon kêu gọi từ thiện ,với số tiền quá khủng luôn,cảm ơn em QV chúc kênh em phát triển nhé",1
"Thiệt sự đi làm từ sáng tới 11h mới đc về cảm giác nó mệt mà còi in ỏi bên tai , kẹt xe , tiếng hò hét nó kinh khủng vl luôn ấy. Đi bão thì hăng hái vậy á chứ kêu đi nghĩa vụ là trốn nha. Toàn báo thủ đú đởn thôi",1
"Viral lên cho t, cái lon j cx chê hnoi nhm lại bám lấy hnoi mãi ko chịu buông xong lại giở cái bài vì hnoi có csvc tốt nên mới bám lấy lên hnoi thôi cx ko báu bở j, dcm cái loại yêu của nghét ng",1
dẹp mà má,0
"Cái bọn dân 36,37,38 dởml*, đồ vùng sâu vùng xa tạm bợ",2
Đề nghị đại sứ quán Việt Nam ở Ấn Độ liên hệ với chính quyền Ấn Độ có biện pháp chế tài xử phạt những công thế này. Chứ để vậy thì danh dự quốc gia trên trường quốc tế còn gì?!,0
Giờ giới trẻ toàn có ido là bọn thần kinh.,1
"Mở tiktok thấy mấy em k6 k7 lắc đích múa quạt cũng nhiều, nghe đâu có hội chăn rau Hutech nữa nè, giờ đĩ điếm ngày càng trẻ hóa.",1
"đù mớ :))) bọn này khốn nạn vãi. Này nhé, đàn ông sức lực trung bình thôi, nắm 2 chân phụ nữ rồi kéo lê đi là cái người nữ đó hết chống cự nỗi rồi. Nói gì tới chuyện ép, gò nén người ta tới trật hông bể xương đâu? Những lúc cơ thể hiểu rằng có cơn đau tiềm năng như thế, người phụ nữ họ sợ hãi liên tục mà cũng không giãy lại được một cái ghì tay của đàn ông. Và khốn nạn là gì biết không, đó là lũ này biết tất cả những điều đấy khi đối xử với vợ và người yêu của chúng, và lên mạng nói như thế đấy",2
"Tui cũng ghê sợ tụi Ấn Độ kinh khủng, tụi nó mà đi chợ, chúng lục xáo tung rau củ quả, nhìn mà thấy đau lòng cho mấy món hàng bị chúng nó làm dập nát. Hách dịch thì khỏi chê.",2
"Nói thật mấy anh em Ấn với Nepal mùi nách kinh khủng thật, có lần mình cũng tý nôn thật",2
giờ ít thì ko nói. nhưng nếu nhiều người tình hình sẽ rất bất ổn. vì đa số người châu phi nóng tính. và rất nhiều vấn đề phát sinh nữa,2
Địt mọe bê đê bóng chó.,2
"chuẩn mồm thì chê HN mà chân cứ lê lên HN cho bằng được ,về hết quê đi cho HN đỡ chật",1
Ước gì đứa này đi tù nhỉ. Mỗi ngày cho gặp bánh mì với cơm để hộp giấy nữa cho sướng mồm,1
"để làm cái lồn gì trong đấy. 99% là bọn đầu trâu mặt ngựa, cầm một đống băng rôn, bảng biểu ghi toàn những thứ vô nghĩa, tưởng mình hài hước nhưng thật ra là dân trí thấp vãi l. Tao đéo hiểu, chúng m hét từ 10h tối đến 2h sáng thì nó còn gọi là ăn mừng vì đội tuyển thắng không? Lúc vừa mới xong trận ok mọi người có thể ra đường để hoà chung niềm vui. 1 tiếng, 2 tiếng. Cùng lắm là 1h. Tao đéo hiểu 2h sáng vẫn đang tụ nhau ở ngoài đấy thì có cái đéo gì vui và ăn mừng hay yêu nước luôn ý ??!!",2
báo làm bố kiểu :)),0
"i mean… he's a trai bắc thế hệ cũ và tất nhiên nó đi kèm một mindset cổ hủ nào đó mà nếu không đào lên thì chắc ít ai để ý :)) kinh nghiệm của tôi là đừng thần tượng hoá thần tượng quá, hi vọng nhiều thì thất vọng cũng nhiều.",0
"t dân trí chắc chắn hơn cái tụi tạo ra tiền đề cho tụi báo thủ được dịp quậy phá lạng lách tụ tập, mày có tgian lướt thr thì m nên tìm thông tin hôm qua giờ bao nhiêu vụ bị tụi đi bão gây ra từ tngt tới chặn đường xe cứu thương, va quẹt,...? tao dân trí thấp mà t còn biết điều hơn tụi tự hào yêu nước xong đi tới 2 3h sáng phá làng phá sớm đéo cho ai ngủ nghê hay làm việc? :)))))) đừng tìm thêm lí do để hợp thức hoá cái chuyện đi bão xàm l của tụi mày",1
"Ui có cả tây lun ạ, dạ mk chỉ nói những live nhảy phản cảm th á chứ k có ý nói live nhảy nhẹ nhàng ạ",0
tính tội gì vậy ad,0
Từ chức là dại rồi...chỉ cần xin lỗi Nhân dân và hứa sẽ rút kinh nghiệm sâu sắc là được mà.,0
"Tôi người miền Nam đây, nói cách dễ hiểu người miền Nam sống giản dị và bình dân lắm mà dẩu có giàu cũng không thích phô trương đâu, nếu bạn về miền Tây Nam Bộ mà xem dân ở đây không có tiền để mua Ô tô để đi đâu.. vì miền Nam sông ngòi là chủ yếu nên người dân chọn ""xà lan"" làm phương tiện đi lại không à, nên các bạn đừng có so sánh",0
Con nhỏ hiền lương xem thì cay đỏ dứ,0
"Mệt mấy me anti rồi cả mấy con anti hù nữa , nhột với tự ái",1
